Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	cell_line	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	GEO_Accession (exp)	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	source_name	SRA Study	day_of_differentiation
SRR11864285	RNA-Seq	75	72075750	PRJNA635600	SAMN15044910	24042084	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414660	GSM4573123	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573123	Single MCF7 cell	SRP265084	
SRR11864286	RNA-Seq	75	55310325	PRJNA635600	SAMN15044909	18342443	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414661	GSM4573124	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573124	Single MCF7 cell	SRP265084	
SRR11864287	RNA-Seq	75	130226625	PRJNA635600	SAMN15044908	42765756	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414662	GSM4573125	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573125	Single MCF7 cell	SRP265084	
SRR11864288	RNA-Seq	75	124962375	PRJNA635600	SAMN15044907	41376826	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415233	GSM4573126	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573126	Single MCF7 cell	SRP265084	
SRR11864289	RNA-Seq	75	36405975	PRJNA635600	SAMN15044906	11945394	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415234	GSM4573127	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573127	Single MCF7 cell	SRP265084	
SRR11864290	RNA-Seq	75	24410775	PRJNA635600	SAMN15044905	8025694	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415235	GSM4573128	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573128	Single MCF7 cell	SRP265084	
SRR11864291	RNA-Seq	75	272362800	PRJNA635600	SAMN15044904	91665975	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415236	GSM4573129	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573129	Single MCF7 cell	SRP265084	
SRR11864292	RNA-Seq	75	95488875	PRJNA635600	SAMN15044903	31015656	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415237	GSM4573130	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573130	Single MCF7 cell	SRP265084	
SRR11864293	RNA-Seq	75	253568925	PRJNA635600	SAMN15044982	80624947	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415238	GSM4573131	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573131	Single MCF7 cell	SRP265084	
SRR11864294	RNA-Seq	75	160104975	PRJNA635600	SAMN15044981	52644307	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415239	GSM4573132	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573132	Single MCF7 cell	SRP265084	
SRR11864295	RNA-Seq	75	162149325	PRJNA635600	SAMN15045059	51242641	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415240	GSM4573133	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573133	Single MCF7 cell	SRP265084	
SRR11864296	RNA-Seq	75	60684000	PRJNA635600	SAMN15045058	19656379	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415241	GSM4573134	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573134	Single MCF7 cell	SRP265084	
SRR11864297	RNA-Seq	75	535732200	PRJNA635600	SAMN15045057	171979425	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415242	GSM4573135	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:48:00Z	1	GSM4573135	Single MCF7 cell	SRP265084	
SRR11864298	RNA-Seq	75	48259875	PRJNA635600	SAMN15045056	15657376	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415243	GSM4573136	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573136	Single MCF7 cell	SRP265084	
SRR11864299	RNA-Seq	75	160667925	PRJNA635600	SAMN15045055	53585255	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415244	GSM4573137	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573137	Single MCF7 cell	SRP265084	
SRR11864300	RNA-Seq	75	188673150	PRJNA635600	SAMN15045054	59645812	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415245	GSM4573138	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573138	Single MCF7 cell	SRP265084	
SRR11864301	RNA-Seq	75	56791500	PRJNA635600	SAMN15045053	17968413	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415246	GSM4573139	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573139	Single MCF7 cell	SRP265084	
SRR11864302	RNA-Seq	75	58323600	PRJNA635600	SAMN15045052	19340585	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415247	GSM4573140	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573140	Single MCF7 cell	SRP265084	
SRR11864303	RNA-Seq	75	89097675	PRJNA635600	SAMN15045051	28706179	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415248	GSM4573141	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573141	Single MCF7 cell	SRP265084	
SRR11864304	RNA-Seq	75	81486225	PRJNA635600	SAMN15045050	26289836	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415713	GSM4573142	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573142	Single MCF7 cell	SRP265084	
SRR11864305	RNA-Seq	75	34918650	PRJNA635600	SAMN15045049	11862179	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415714	GSM4573143	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573143	Single MCF7 cell	SRP265084	
SRR11864306	RNA-Seq	75	71170425	PRJNA635600	SAMN15045048	23653060	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415715	GSM4573144	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573144	Single MCF7 cell	SRP265084	
SRR11864307	RNA-Seq	75	174736875	PRJNA635600	SAMN15045047	55781923	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415716	GSM4573145	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573145	Single MCF7 cell	SRP265084	
SRR11864308	RNA-Seq	75	48833025	PRJNA635600	SAMN15045046	16537784	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415717	GSM4573146	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573146	Single MCF7 cell	SRP265084	
SRR11864309	RNA-Seq	75	174017325	PRJNA635600	SAMN15045045	57896011	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415718	GSM4573147	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573147	Single MCF7 cell	SRP265084	
SRR11864310	RNA-Seq	75	61091025	PRJNA635600	SAMN15045044	20203993	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415719	GSM4573148	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573148	Single MCF7 cell	SRP265084	
SRR11864311	RNA-Seq	75	102182250	PRJNA635600	SAMN15045043	33943035	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415720	GSM4573149	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573149	Single MCF7 cell	SRP265084	
SRR11864312	RNA-Seq	75	122289375	PRJNA635600	SAMN15045042	39244472	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415721	GSM4573150	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573150	Single MCF7 cell	SRP265084	
SRR11864313	RNA-Seq	75	126974700	PRJNA635600	SAMN15045041	40636230	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415722	GSM4573151	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573151	Single MCF7 cell	SRP265084	
SRR11864314	RNA-Seq	75	13282800	PRJNA635600	SAMN15045040	4532281	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415723	GSM4573152	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573152	Single MCF7 cell	SRP265084	
SRR11864315	RNA-Seq	75	56239050	PRJNA635600	SAMN15045039	18185961	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415724	GSM4573153	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573153	Single MCF7 cell	SRP265084	
SRR11864316	RNA-Seq	75	208624050	PRJNA635600	SAMN15045038	66838887	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415725	GSM4573154	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573154	Single MCF7 cell	SRP265084	
SRR11864317	RNA-Seq	75	141835650	PRJNA635600	SAMN15045037	45402265	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415726	GSM4573155	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573155	Single MCF7 cell	SRP265084	
SRR11864318	RNA-Seq	75	41701725	PRJNA635600	SAMN15045036	13825442	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415727	GSM4573156	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573156	Single MCF7 cell	SRP265084	
SRR11864319	RNA-Seq	75	9725400	PRJNA635600	SAMN15045035	3311707	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415728	GSM4573157	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573157	Single MCF7 cell	SRP265084	
SRR11864320	RNA-Seq	75	82438875	PRJNA635600	SAMN15045080	26666002	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413530	GSM4573158	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573158	Single MCF7 cell	SRP265084	
SRR11864321	RNA-Seq	75	45725400	PRJNA635600	SAMN15045079	15018896	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413531	GSM4573159	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573159	Single MCF7 cell	SRP265084	
SRR11864322	RNA-Seq	75	55057800	PRJNA635600	SAMN15045078	18673228	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413532	GSM4573160	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573160	Single MCF7 cell	SRP265084	
SRR11864323	RNA-Seq	75	45334500	PRJNA635600	SAMN15045077	14676178	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413533	GSM4573161	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573161	Single MCF7 cell	SRP265084	
SRR11864324	RNA-Seq	75	124846350	PRJNA635600	SAMN15045076	39751928	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413534	GSM4573162	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573162	Single MCF7 cell	SRP265084	
SRR11864325	RNA-Seq	75	167663550	PRJNA635600	SAMN15044998	55558558	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413535	GSM4573163	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573163	Single MCF7 cell	SRP265084	
SRR11864326	RNA-Seq	75	264858450	PRJNA635600	SAMN15044997	87921009	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413536	GSM4573164	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573164	Single MCF7 cell	SRP265084	
SRR11864327	RNA-Seq	75	88520025	PRJNA635600	SAMN15044996	29120635	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413537	GSM4573165	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573165	Single MCF7 cell	SRP265084	
SRR11864328	RNA-Seq	75	92969925	PRJNA635600	SAMN15044995	29984683	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413538	GSM4573166	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573166	Single MCF7 cell	SRP265084	
SRR11864329	RNA-Seq	75	355436175	PRJNA635600	SAMN15044994	114239482	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413539	GSM4573167	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573167	Single MCF7 cell	SRP265084	
SRR11864330	RNA-Seq	75	63725175	PRJNA635600	SAMN15044993	21044009	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413540	GSM4573168	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573168	Single MCF7 cell	SRP265084	
SRR11864331	RNA-Seq	75	26440275	PRJNA635600	SAMN15044992	8522633	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413541	GSM4573169	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573169	Single MCF7 cell	SRP265084	
SRR11864332	RNA-Seq	75	142152000	PRJNA635600	SAMN15044991	46974373	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413542	GSM4573170	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573170	Single MCF7 cell	SRP265084	
SRR11864333	RNA-Seq	75	82048350	PRJNA635600	SAMN15044990	26639743	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413543	GSM4573171	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573171	Single MCF7 cell	SRP265084	
SRR11864334	RNA-Seq	75	351821250	PRJNA635600	SAMN15044986	114368406	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413544	GSM4573172	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:48:00Z	1	GSM4573172	Single MCF7 cell	SRP265084	
SRR11864335	RNA-Seq	75	178692150	PRJNA635600	SAMN15044985	56186952	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413545	GSM4573173	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573173	Single MCF7 cell	SRP265084	
SRR11864336	RNA-Seq	75	132893925	PRJNA635600	SAMN15044989	42965220	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414033	GSM4573174	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573174	Single MCF7 cell	SRP265084	
SRR11864337	RNA-Seq	75	140499975	PRJNA635600	SAMN15044988	44556686	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414034	GSM4573175	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573175	Single MCF7 cell	SRP265084	
SRR11864338	RNA-Seq	75	97569450	PRJNA635600	SAMN15044987	31666503	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414035	GSM4573176	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573176	Single MCF7 cell	SRP265084	
SRR11864339	RNA-Seq	75	74028375	PRJNA635600	SAMN15044984	23224975	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414036	GSM4573177	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573177	Single MCF7 cell	SRP265084	
SRR11864340	RNA-Seq	75	190250625	PRJNA635600	SAMN15044983	59937939	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414037	GSM4573178	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573178	Single MCF7 cell	SRP265084	
SRR11864341	RNA-Seq	75	220159575	PRJNA635600	SAMN15045034	71375915	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414038	GSM4573179	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:47:00Z	1	GSM4573179	Single MCF7 cell	SRP265084	
SRR11864342	RNA-Seq	75	100702725	PRJNA635600	SAMN15045033	33143030	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414039	GSM4573180	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573180	Single MCF7 cell	SRP265084	
SRR11864343	RNA-Seq	75	80221050	PRJNA635600	SAMN15045032	26595507	MCF7 cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414040	GSM4573181	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4573181	Single MCF7 cell	SRP265084	
